scenario_id,profile,complexity,uncertainty,time_pressure,n_claims,n_coas
558,humanitarian_c2,6,0.309396,0.267499,59,3
559,humanitarian_c2,4,0.571688,0.366652,46,3
560,humanitarian_c2,8,0.698423,0.555909,74,3
561,anti_uav,7,0.907298,0.338232,61,5
562,humanitarian_c2,8,0.547941,0.560895,70,5
563,humanitarian_c2,8,0.701476,0.248761,66,4
564,conflict_event,8,0.835145,0.792850,70,3
565,conflict_event,6,0.411753,0.637396,57,4
566,conflict_event,9,0.796695,0.349141,76,5
567,conflict_event,4,0.655722,0.594660,53,3
568,humanitarian_c2,6,0.707627,0.346385,58,4
569,anti_uav,5,0.575906,0.662899,51,5
570,humanitarian_c2,5,0.296543,0.303486,51,5
571,humanitarian_c2,7,0.503375,0.285419,61,5
572,conflict_event,4,0.595013,0.532774,49,5
573,conflict_event,8,0.482902,0.684564,77,5
574,anti_uav,7,0.794361,0.773999,62,4
575,conflict_event,8,0.433215,0.738349,69,5
576,anti_uav,9,0.375604,0.548118,80,3
577,humanitarian_c2,5,0.521111,0.284958,56,5
578,conflict_event,7,0.777396,0.481121,60,3
579,humanitarian_c2,5,0.645090,0.494358,56,4
580,anti_uav,9,0.760772,0.735501,77,5
581,anti_uav,9,0.869524,0.242444,79,3
582,anti_uav,4,0.765188,0.406118,42,5
583,conflict_event,5,0.852014,0.305953,56,4
584,conflict_event,4,0.432217,0.242669,49,3
585,humanitarian_c2,7,0.425960,0.696407,60,3
586,conflict_event,8,0.705027,0.226840,66,4
587,humanitarian_c2,5,0.366815,0.505885,54,3
588,conflict_event,5,0.770001,0.803767,50,3
589,anti_uav,8,0.781698,0.707952,77,3
590,conflict_event,8,0.756822,0.783169,73,4
591,conflict_event,7,0.411929,0.727141,69,4
592,humanitarian_c2,4,0.689491,0.757996,45,4
593,conflict_event,4,0.623086,0.693190,51,4
594,humanitarian_c2,3,0.470337,0.395626,42,5
595,humanitarian_c2,8,0.645342,0.444646,71,3
596,anti_uav,9,0.428925,0.237149,78,3
597,humanitarian_c2,6,0.626149,0.260788,59,4
598,conflict_event,5,0.891877,0.627852,57,5
599,anti_uav,5,0.633449,0.496911,57,5
600,humanitarian_c2,7,0.437592,0.662326,67,4
601,anti_uav,8,0.719277,0.650433,74,4
602,humanitarian_c2,7,0.396281,0.288773,67,3
603,conflict_event,5,0.529331,0.726062,59,4
604,anti_uav,5,0.761602,0.311333,52,5
605,humanitarian_c2,4,0.638107,0.402375,45,5
606,humanitarian_c2,4,0.763064,0.214846,48,3
607,conflict_event,4,0.889037,0.461387,53,3
608,anti_uav,7,0.772089,0.263758,64,5
609,anti_uav,4,0.391651,0.326323,45,4
610,anti_uav,6,0.703940,0.297658,62,4
611,anti_uav,8,0.846352,0.800299,66,5
612,conflict_event,7,0.708606,0.807529,62,3
613,conflict_event,4,0.742797,0.731285,43,3
614,conflict_event,8,0.403300,0.629239,68,5
615,humanitarian_c2,3,0.677712,0.277713,41,3
616,humanitarian_c2,8,0.368178,0.668116,71,5
617,anti_uav,6,0.594984,0.633561,54,5
618,anti_uav,8,0.826168,0.434447,74,5
619,conflict_event,8,0.806865,0.299483,76,3
620,conflict_event,5,0.648516,0.365944,51,3
621,conflict_event,5,0.766748,0.265532,58,4
622,conflict_event,8,0.413966,0.668705,68,5
623,humanitarian_c2,5,0.335651,0.247059,50,3
624,conflict_event,8,0.880390,0.819610,68,3
625,anti_uav,6,0.470046,0.301176,55,5
626,humanitarian_c2,5,0.557993,0.647616,48,4
627,humanitarian_c2,5,0.702489,0.508886,56,5
628,humanitarian_c2,5,0.539410,0.447321,54,5
629,anti_uav,6,0.480266,0.709496,65,3
630,humanitarian_c2,8,0.600085,0.448293,71,4
631,anti_uav,8,0.440730,0.566343,72,5
632,conflict_event,7,0.757689,0.229352,62,4
633,conflict_event,5,0.429098,0.657007,49,5
634,anti_uav,4,0.431615,0.347940,51,4
635,anti_uav,5,0.854973,0.503851,57,4
636,conflict_event,8,0.887307,0.725496,75,4
637,humanitarian_c2,8,0.570834,0.429751,66,3
638,conflict_event,9,0.416698,0.660724,72,3
639,humanitarian_c2,5,0.304326,0.671826,59,4
640,anti_uav,8,0.548527,0.805475,77,4
641,conflict_event,9,0.615814,0.815070,82,3
642,anti_uav,6,0.448000,0.592254,65,3
643,conflict_event,6,0.929421,0.378750,58,5
644,humanitarian_c2,3,0.311171,0.770647,37,5
645,anti_uav,9,0.686095,0.695686,83,5
646,conflict_event,8,0.870571,0.807033,71,4
647,anti_uav,8,0.514365,0.305437,69,3
648,anti_uav,6,0.640333,0.334053,55,5
649,conflict_event,4,0.914679,0.669643,53,3
650,conflict_event,6,0.590511,0.690999,59,5
651,humanitarian_c2,4,0.433224,0.665663,44,4
652,humanitarian_c2,8,0.751384,0.793674,68,4
653,anti_uav,6,0.361627,0.479458,55,3
654,humanitarian_c2,4,0.625280,0.299456,42,3
655,humanitarian_c2,7,0.711934,0.678089,64,4
656,humanitarian_c2,5,0.299667,0.513340,58,3
657,anti_uav,9,0.579435,0.420504,78,3
658,anti_uav,9,0.680442,0.253246,81,5
659,humanitarian_c2,3,0.820489,0.678271,38,4
660,humanitarian_c2,6,0.358889,0.483669,55,3
661,humanitarian_c2,6,0.773320,0.635809,61,3
662,humanitarian_c2,3,0.581096,0.354381,43,5
663,conflict_event,7,0.643385,0.803615,65,4
664,anti_uav,7,0.717071,0.742889,64,5
665,humanitarian_c2,3,0.371464,0.357600,43,4
666,conflict_event,8,0.884863,0.563532,75,5
667,humanitarian_c2,5,0.501728,0.378781,50,4
668,humanitarian_c2,8,0.772385,0.579065,75,4
669,conflict_event,8,0.664369,0.372437,66,5
670,conflict_event,9,0.898616,0.266514,77,5
671,conflict_event,6,0.807609,0.797655,63,5
672,conflict_event,4,0.641457,0.346887,50,3
673,humanitarian_c2,6,0.794488,0.817686,57,4
674,anti_uav,6,0.609678,0.762184,60,3
675,anti_uav,9,0.650596,0.302512,76,5
676,anti_uav,6,0.653991,0.450767,62,3
677,conflict_event,7,0.754662,0.794782,68,4
678,conflict_event,4,0.596675,0.582783,49,4
679,humanitarian_c2,8,0.658570,0.537613,73,5
680,anti_uav,9,0.611313,0.489106,74,5
681,humanitarian_c2,8,0.367447,0.764583,73,3
682,humanitarian_c2,5,0.653889,0.503794,57,4
683,conflict_event,4,0.918702,0.263924,43,5
684,humanitarian_c2,3,0.677540,0.367905,41,4
685,conflict_event,9,0.943076,0.741433,76,4
686,anti_uav,7,0.756866,0.257196,69,3
687,conflict_event,6,0.724709,0.211295,62,3
688,anti_uav,5,0.706900,0.311884,52,4
689,anti_uav,5,0.365576,0.640953,57,4
690,anti_uav,6,0.820996,0.745802,64,5
691,anti_uav,9,0.370325,0.247143,83,3
692,humanitarian_c2,7,0.393658,0.423909,68,4
693,conflict_event,9,0.822855,0.678376,82,4
694,humanitarian_c2,3,0.683547,0.448702,45,4
695,humanitarian_c2,7,0.325840,0.770741,70,4
696,conflict_event,4,0.710128,0.433255,42,4
697,anti_uav,4,0.634089,0.461860,53,4
698,conflict_event,5,0.401133,0.748213,58,4
699,anti_uav,7,0.430849,0.587395,66,4
700,conflict_event,6,0.668623,0.212470,62,3
701,humanitarian_c2,3,0.550243,0.603032,46,4
702,humanitarian_c2,8,0.409324,0.679499,72,3
703,humanitarian_c2,7,0.287580,0.796657,68,5
704,humanitarian_c2,5,0.651832,0.733157,51,4
705,conflict_event,5,0.934577,0.210244,48,3
706,anti_uav,7,0.504620,0.817633,62,3
707,anti_uav,4,0.638936,0.438823,50,4
708,humanitarian_c2,6,0.612022,0.513627,64,4
709,humanitarian_c2,3,0.396484,0.528557,40,5
710,humanitarian_c2,8,0.765603,0.738826,69,3
711,anti_uav,4,0.454734,0.315049,51,4
712,humanitarian_c2,5,0.551436,0.287045,51,4
713,conflict_event,6,0.757717,0.313892,63,3
714,conflict_event,4,0.927890,0.209094,42,4
715,conflict_event,5,0.574672,0.539823,57,4
716,anti_uav,9,0.870017,0.641381,80,3
717,anti_uav,6,0.730275,0.287706,62,3
718,conflict_event,6,0.829491,0.406030,65,5
719,humanitarian_c2,4,0.775749,0.267138,46,3
720,conflict_event,6,0.817164,0.396188,55,4
721,conflict_event,5,0.818450,0.540874,54,4
722,humanitarian_c2,6,0.607422,0.306463,55,3
723,anti_uav,7,0.422683,0.595200,65,4
724,humanitarian_c2,8,0.788604,0.392052,73,5
725,humanitarian_c2,5,0.511521,0.618349,49,5
726,conflict_event,9,0.828277,0.616761,72,5
727,anti_uav,4,0.392302,0.676741,45,3
728,anti_uav,6,0.886021,0.282600,55,3
729,conflict_event,5,0.527244,0.440004,48,4
730,conflict_event,7,0.517185,0.695328,67,5
731,anti_uav,6,0.765576,0.433133,56,4
732,humanitarian_c2,3,0.423131,0.750915,38,4
733,conflict_event,4,0.790235,0.279132,51,4
734,anti_uav,7,0.630778,0.793259,66,5
735,conflict_event,6,0.491346,0.228183,61,4
736,humanitarian_c2,3,0.490259,0.536902,38,4
737,humanitarian_c2,5,0.416463,0.622614,55,4
738,anti_uav,6,0.369549,0.201836,64,3
739,humanitarian_c2,6,0.309562,0.229073,58,3
740,humanitarian_c2,4,0.607600,0.353180,50,4
741,anti_uav,4,0.740673,0.270392,49,5
742,humanitarian_c2,4,0.750882,0.599768,45,5
743,humanitarian_c2,3,0.711539,0.293924,42,5
744,anti_uav,9,0.895799,0.596563,74,3
745,humanitarian_c2,5,0.393509,0.689236,56,3
746,humanitarian_c2,3,0.386024,0.550666,38,5
747,humanitarian_c2,3,0.540395,0.714116,36,5
748,anti_uav,7,0.660096,0.406322,64,4
749,conflict_event,5,0.687355,0.629785,52,3
750,anti_uav,4,0.569045,0.301526,42,5
751,conflict_event,8,0.595215,0.483712,67,3
752,humanitarian_c2,4,0.652509,0.298843,50,3
753,conflict_event,7,0.432494,0.243198,65,4
754,conflict_event,8,0.690632,0.765881,77,5
755,humanitarian_c2,5,0.580676,0.393234,51,5
756,conflict_event,5,0.697991,0.552557,53,3
757,conflict_event,9,0.503665,0.380369,72,5
758,anti_uav,4,0.909409,0.278376,48,5
759,anti_uav,8,0.383884,0.515432,77,4
760,anti_uav,6,0.667879,0.698902,59,3
761,humanitarian_c2,7,0.450227,0.354702,63,3
762,humanitarian_c2,5,0.297904,0.366569,53,3
763,anti_uav,7,0.795451,0.608278,61,5
764,conflict_event,4,0.539082,0.773066,52,5
765,conflict_event,6,0.508695,0.603208,55,3
766,humanitarian_c2,5,0.562672,0.575105,53,3
767,humanitarian_c2,7,0.603421,0.310371,61,3
768,humanitarian_c2,3,0.557341,0.245173,37,5
769,anti_uav,4,0.414412,0.323832,48,4
770,humanitarian_c2,6,0.361927,0.735424,60,4
771,anti_uav,6,0.758692,0.817771,61,4
772,anti_uav,7,0.891194,0.376672,71,5
773,conflict_event,7,0.870702,0.564389,70,4
774,anti_uav,4,0.733730,0.533135,47,3
775,humanitarian_c2,8,0.400456,0.485398,74,4
776,conflict_event,6,0.896197,0.720655,56,3
777,anti_uav,7,0.406639,0.801698,66,3
778,humanitarian_c2,4,0.645736,0.582591,44,3
779,humanitarian_c2,5,0.569018,0.396073,53,5
780,anti_uav,4,0.798689,0.734578,53,3
781,conflict_event,9,0.464578,0.209190,83,4
782,humanitarian_c2,3,0.624265,0.475941,46,5
783,anti_uav,9,0.495403,0.760887,75,3
784,humanitarian_c2,3,0.784110,0.210634,37,5
785,conflict_event,5,0.503568,0.288351,57,3
786,anti_uav,6,0.727059,0.659142,60,4
787,anti_uav,6,0.499517,0.747067,55,3
788,conflict_event,7,0.428886,0.341943,70,3
789,humanitarian_c2,4,0.685179,0.228788,53,3
790,conflict_event,7,0.853330,0.471460,69,4
791,humanitarian_c2,4,0.761193,0.577304,43,3
792,humanitarian_c2,5,0.342000,0.811443,49,4
793,conflict_event,8,0.410632,0.502555,76,5
794,conflict_event,7,0.467437,0.274259,69,5
795,conflict_event,5,0.741876,0.579454,49,3
796,humanitarian_c2,5,0.733940,0.722741,49,4
797,conflict_event,9,0.488123,0.376350,74,4
798,anti_uav,6,0.409640,0.507160,65,5
799,humanitarian_c2,5,0.637622,0.228104,50,4
800,conflict_event,7,0.835718,0.751817,67,3
801,anti_uav,7,0.432330,0.674323,61,4
802,conflict_event,4,0.788713,0.682961,44,4
803,humanitarian_c2,6,0.810740,0.746246,65,4
804,humanitarian_c2,7,0.349598,0.767577,64,3
805,anti_uav,8,0.509122,0.305232,74,5
806,humanitarian_c2,6,0.555826,0.775507,56,5
807,conflict_event,9,0.732556,0.679657,76,3
808,anti_uav,8,0.444861,0.698493,72,5
809,conflict_event,8,0.760945,0.668984,73,4
810,anti_uav,6,0.535844,0.693717,63,5
811,anti_uav,9,0.734559,0.608602,79,5
812,humanitarian_c2,6,0.605109,0.407479,57,4
813,humanitarian_c2,5,0.345925,0.735446,48,3
814,conflict_event,8,0.865725,0.611200,69,3
815,anti_uav,5,0.519757,0.418494,54,3
816,anti_uav,6,0.564056,0.353471,64,5
817,conflict_event,4,0.938805,0.276138,48,3
818,humanitarian_c2,5,0.488103,0.394290,56,5
819,anti_uav,9,0.824730,0.577522,77,3
820,humanitarian_c2,7,0.655770,0.760377,71,3
821,conflict_event,5,0.715897,0.537015,52,3
822,humanitarian_c2,5,0.774412,0.322848,50,3
823,humanitarian_c2,5,0.690961,0.251033,50,3
824,humanitarian_c2,5,0.364890,0.555201,51,3
825,humanitarian_c2,7,0.650355,0.664527,61,3
826,conflict_event,9,0.809956,0.595842,83,4
827,conflict_event,7,0.471716,0.285324,62,4
828,anti_uav,5,0.802079,0.281752,57,4
829,conflict_event,6,0.728146,0.592311,57,3
830,humanitarian_c2,3,0.384053,0.778522,38,4
831,humanitarian_c2,3,0.515750,0.308494,36,4
832,anti_uav,4,0.766035,0.660386,43,5
833,anti_uav,9,0.908493,0.438156,81,3
834,conflict_event,5,0.477042,0.453003,55,4
835,conflict_event,5,0.874167,0.517012,51,5
836,anti_uav,5,0.543657,0.793631,50,5
837,conflict_event,4,0.795503,0.402215,52,5
838,anti_uav,6,0.596299,0.751154,64,5
839,humanitarian_c2,3,0.533573,0.643021,40,4
840,humanitarian_c2,7,0.438070,0.296859,64,3
841,anti_uav,9,0.536578,0.313869,72,3
842,anti_uav,4,0.871207,0.507999,49,3
843,humanitarian_c2,4,0.461814,0.710495,45,5
844,conflict_event,4,0.551633,0.614946,43,5
845,conflict_event,5,0.847820,0.818754,59,4
846,anti_uav,7,0.811504,0.315591,67,5
847,anti_uav,8,0.868961,0.788482,68,3
848,humanitarian_c2,7,0.561216,0.466121,69,3
849,conflict_event,4,0.557469,0.335672,49,3
850,conflict_event,7,0.793814,0.223793,71,3
851,humanitarian_c2,3,0.513455,0.759365,42,4
852,humanitarian_c2,6,0.667075,0.440722,62,4
853,anti_uav,5,0.665778,0.713017,51,5
854,humanitarian_c2,6,0.614821,0.610821,56,5
855,anti_uav,5,0.891745,0.473619,54,4
856,conflict_event,4,0.423164,0.204631,53,5
857,humanitarian_c2,4,0.785258,0.356533,43,5
858,conflict_event,6,0.417291,0.575660,58,4
859,anti_uav,5,0.730658,0.448183,55,5
860,humanitarian_c2,6,0.285171,0.668987,57,4
861,anti_uav,9,0.811568,0.783557,78,5
862,anti_uav,8,0.743789,0.753953,72,3
863,conflict_event,4,0.911881,0.390510,43,4
864,anti_uav,7,0.382846,0.430521,62,3
865,conflict_event,9,0.720830,0.680811,73,5
866,conflict_event,4,0.701253,0.740774,51,3
867,humanitarian_c2,7,0.286327,0.633350,67,5
868,anti_uav,9,0.738401,0.774840,77,5
869,anti_uav,8,0.629583,0.519468,69,4
870,humanitarian_c2,6,0.601505,0.675971,57,3
871,conflict_event,7,0.798826,0.546756,66,5
872,humanitarian_c2,6,0.653751,0.594250,56,4
873,anti_uav,6,0.417893,0.203146,59,3
874,anti_uav,7,0.392865,0.591013,66,5
875,anti_uav,7,0.419113,0.706598,67,4
876,humanitarian_c2,8,0.514979,0.403815,74,4
877,conflict_event,6,0.875321,0.429687,54,5
878,anti_uav,4,0.597554,0.777865,48,3
879,conflict_event,8,0.925871,0.355504,69,4
880,humanitarian_c2,5,0.761771,0.732911,53,3
881,anti_uav,9,0.693070,0.524416,83,4
882,conflict_event,9,0.697622,0.763692,79,3
883,anti_uav,6,0.375981,0.290173,64,3
884,humanitarian_c2,7,0.494629,0.686679,69,4
885,humanitarian_c2,7,0.535592,0.680596,67,4
886,humanitarian_c2,6,0.544219,0.535688,57,4
887,humanitarian_c2,4,0.556661,0.252308,45,3
888,humanitarian_c2,7,0.537589,0.396831,69,5
889,humanitarian_c2,4,0.466829,0.592379,51,4
890,conflict_event,7,0.688094,0.374777,63,4
891,conflict_event,5,0.748493,0.489551,56,4
892,conflict_event,9,0.528975,0.469476,74,5
893,conflict_event,9,0.435122,0.643065,83,5
894,humanitarian_c2,8,0.489480,0.577081,67,4
895,humanitarian_c2,7,0.343128,0.705229,64,3
896,conflict_event,7,0.497837,0.363661,70,3
897,conflict_event,4,0.626265,0.745722,43,4
898,humanitarian_c2,4,0.572423,0.437743,51,3
899,humanitarian_c2,8,0.440533,0.656197,69,3
900,anti_uav,6,0.385064,0.632254,55,3
901,anti_uav,7,0.763753,0.285782,70,5
902,humanitarian_c2,5,0.658043,0.628731,49,3
903,anti_uav,4,0.532073,0.323349,44,5
904,conflict_event,4,0.890340,0.243054,47,3
905,humanitarian_c2,4,0.729361,0.525174,50,3
906,anti_uav,4,0.516036,0.399659,43,5
907,humanitarian_c2,5,0.811906,0.412233,49,4
908,humanitarian_c2,6,0.396147,0.653908,57,4
909,humanitarian_c2,3,0.568925,0.585124,45,3
910,anti_uav,4,0.724538,0.381285,53,4
911,conflict_event,7,0.472663,0.801161,70,4
912,anti_uav,7,0.429354,0.447568,62,4
913,conflict_event,6,0.658514,0.729702,61,5
914,humanitarian_c2,5,0.420039,0.568592,48,5
915,anti_uav,5,0.855116,0.742717,52,3
916,humanitarian_c2,3,0.407221,0.255570,42,3
917,conflict_event,7,0.413330,0.402281,67,3
918,humanitarian_c2,6,0.732254,0.214901,57,4
919,humanitarian_c2,6,0.561650,0.328434,62,3
920,anti_uav,5,0.514414,0.745581,56,5
921,conflict_event,5,0.899431,0.546255,48,5
922,anti_uav,8,0.561528,0.522592,67,5
923,conflict_event,5,0.736991,0.762700,48,4
924,conflict_event,9,0.862979,0.687259,74,3
925,conflict_event,9,0.719941,0.643351,78,3
926,humanitarian_c2,5,0.395271,0.594425,58,3
927,anti_uav,4,0.400509,0.271124,49,5
928,conflict_event,4,0.718411,0.652635,51,4
929,conflict_event,6,0.791677,0.734539,59,5
930,anti_uav,6,0.516431,0.420063,62,3
931,conflict_event,7,0.568935,0.410829,60,4
932,humanitarian_c2,6,0.633212,0.414582,57,4
933,humanitarian_c2,5,0.618847,0.474202,50,4
934,anti_uav,6,0.769839,0.724008,56,5
935,conflict_event,9,0.650432,0.555325,79,3
936,anti_uav,7,0.605556,0.288523,69,3
937,humanitarian_c2,6,0.293587,0.771996,57,3
938,humanitarian_c2,4,0.723550,0.432877,45,3
939,humanitarian_c2,6,0.485656,0.751184,56,4
940,humanitarian_c2,6,0.364562,0.614067,56,3
941,anti_uav,5,0.712293,0.448783,58,5
942,humanitarian_c2,7,0.810997,0.461529,68,3
943,humanitarian_c2,7,0.552673,0.744579,63,3
944,anti_uav,6,0.901343,0.466507,57,5
945,anti_uav,9,0.641255,0.747650,72,3
946,anti_uav,5,0.438213,0.247986,49,4
947,humanitarian_c2,5,0.478824,0.234096,58,4
948,conflict_event,5,0.660597,0.677236,50,4
949,conflict_event,5,0.922156,0.515022,58,4
950,anti_uav,4,0.542260,0.379561,52,5
951,humanitarian_c2,8,0.385818,0.578307,66,5
952,conflict_event,6,0.860692,0.221142,63,3
953,anti_uav,6,0.494654,0.222382,60,5
954,humanitarian_c2,6,0.795050,0.643988,55,3
955,humanitarian_c2,3,0.528937,0.679781,47,3
956,conflict_event,4,0.817835,0.374350,47,3
957,conflict_event,6,0.885127,0.812670,64,4
958,humanitarian_c2,5,0.383873,0.726946,54,5
959,anti_uav,6,0.671400,0.717311,55,5
960,humanitarian_c2,8,0.829150,0.378671,77,5
961,humanitarian_c2,7,0.791065,0.709527,65,4
962,humanitarian_c2,3,0.388371,0.588415,45,3
963,humanitarian_c2,5,0.478736,0.216976,49,3
964,humanitarian_c2,8,0.412800,0.679273,67,4
965,conflict_event,8,0.506290,0.759055,66,3
966,humanitarian_c2,3,0.323959,0.492871,44,3
967,anti_uav,7,0.467831,0.228654,65,4
968,anti_uav,6,0.800759,0.646752,59,3
969,humanitarian_c2,3,0.614757,0.753894,47,5
970,humanitarian_c2,6,0.748725,0.753709,60,3
971,anti_uav,4,0.473045,0.324887,47,5
972,conflict_event,6,0.864271,0.535669,59,5
973,humanitarian_c2,5,0.579541,0.662964,57,4
974,anti_uav,9,0.655318,0.547777,75,4
975,conflict_event,6,0.782315,0.797233,55,5
976,anti_uav,7,0.438721,0.623947,66,4
977,conflict_event,4,0.706324,0.734862,51,3
978,humanitarian_c2,4,0.743524,0.370376,52,4
979,humanitarian_c2,4,0.369611,0.710885,44,5
980,humanitarian_c2,8,0.589008,0.392969,72,5
981,anti_uav,9,0.669232,0.413699,74,4
982,humanitarian_c2,3,0.467935,0.266917,41,3
983,conflict_event,5,0.490404,0.731322,48,4
984,humanitarian_c2,5,0.443689,0.792592,51,5
985,anti_uav,8,0.834850,0.749066,76,4
986,humanitarian_c2,3,0.323517,0.321651,37,5
987,conflict_event,7,0.681047,0.569582,60,5
988,humanitarian_c2,7,0.476692,0.626491,63,3
989,anti_uav,7,0.521931,0.417589,62,3
990,anti_uav,4,0.651433,0.780792,51,3
991,conflict_event,4,0.782851,0.653735,53,4
992,conflict_event,9,0.434492,0.392279,74,4
993,conflict_event,6,0.512672,0.371971,56,5
994,conflict_event,5,0.408970,0.610242,53,5
995,anti_uav,4,0.758269,0.272800,47,4
996,humanitarian_c2,5,0.538750,0.235927,56,5
997,humanitarian_c2,7,0.328761,0.359919,61,5
998,humanitarian_c2,6,0.487562,0.348409,63,4
999,conflict_event,7,0.578939,0.302593,71,5
1000,conflict_event,4,0.860305,0.433066,52,5
1001,conflict_event,8,0.768303,0.734023,66,3
1002,anti_uav,8,0.848989,0.249370,75,3
1003,conflict_event,8,0.885802,0.201500,67,4
1004,conflict_event,5,0.584593,0.737781,55,3
1005,conflict_event,8,0.490873,0.286391,72,4
1006,conflict_event,4,0.918976,0.633544,53,4
1007,humanitarian_c2,3,0.380711,0.549924,40,3
1008,anti_uav,9,0.466155,0.416122,74,5
1009,humanitarian_c2,3,0.585165,0.570646,42,3
1010,humanitarian_c2,7,0.480917,0.600952,60,5
1011,anti_uav,7,0.455550,0.206760,60,5
1012,anti_uav,8,0.594085,0.260710,71,3
1013,humanitarian_c2,7,0.344043,0.384165,71,4
1014,conflict_event,8,0.741916,0.676019,75,5
1015,conflict_event,9,0.610138,0.402287,82,5
1016,conflict_event,6,0.647865,0.697350,60,5
1017,conflict_event,9,0.446688,0.482095,74,3
1018,humanitarian_c2,3,0.794425,0.816687,44,4
1019,anti_uav,4,0.523916,0.583043,46,3
1020,anti_uav,5,0.422107,0.265130,55,5
1021,conflict_event,4,0.593766,0.460046,48,5
1022,anti_uav,7,0.901614,0.547948,60,5
1023,humanitarian_c2,3,0.409910,0.537923,43,3
1024,conflict_event,8,0.765493,0.356390,72,4
1025,conflict_event,4,0.708614,0.697045,48,5
1026,humanitarian_c2,7,0.593650,0.289161,64,5
1027,anti_uav,5,0.691982,0.394404,56,3
1028,anti_uav,5,0.616900,0.789760,52,4
1029,conflict_event,5,0.607545,0.281368,49,3
1030,anti_uav,6,0.434668,0.730643,60,5
1031,conflict_event,7,0.841316,0.522391,62,3
1032,conflict_event,5,0.490148,0.489803,59,4
1033,humanitarian_c2,5,0.424436,0.460310,55,3
1034,humanitarian_c2,3,0.491445,0.766408,44,3
1035,anti_uav,4,0.823008,0.491994,45,3
1036,humanitarian_c2,8,0.676556,0.457689,73,5
1037,conflict_event,6,0.560784,0.330613,62,4
1038,anti_uav,4,0.907233,0.788287,49,3
1039,anti_uav,8,0.469045,0.253400,68,4
1040,conflict_event,6,0.684679,0.336924,55,4
1041,conflict_event,6,0.710175,0.361712,54,4
1042,humanitarian_c2,7,0.634829,0.249628,65,4
1043,humanitarian_c2,5,0.514199,0.538202,58,5
1044,conflict_event,8,0.832211,0.321344,71,5
1045,conflict_event,7,0.771633,0.576645,68,4
1046,anti_uav,8,0.431341,0.356934,77,3
1047,conflict_event,5,0.847773,0.735724,55,3
1048,anti_uav,9,0.367022,0.341358,72,5
1049,anti_uav,7,0.630257,0.262207,71,5
1050,conflict_event,7,0.816290,0.265180,61,3
1051,anti_uav,5,0.824192,0.590395,59,4
1052,anti_uav,6,0.524057,0.400568,62,4
1053,humanitarian_c2,6,0.801050,0.271905,61,4
1054,conflict_event,8,0.744566,0.810556,77,3
1055,anti_uav,4,0.828432,0.509104,48,3
1056,humanitarian_c2,5,0.373846,0.755030,53,3
1057,conflict_event,9,0.557805,0.436471,82,5
1058,humanitarian_c2,6,0.823824,0.635571,63,4
1059,conflict_event,6,0.694562,0.329861,62,3
1060,humanitarian_c2,3,0.660821,0.567780,47,4
